Nome: SENHOR DO BONFIM
Codigo Estacao: 83088
Latitude: -10.443072
Longitude: -40.148244
Altitude: 532.09
Situacao: Desativada
Data Inicial: 1990-01-01
Data Final: 2011-07-31
Periodicidade da Medicao: Mensal

Data Medicao;EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);
2004-04-30;125,9;null;null;210,6;18,1;951,237778;30,416667;25,058667;20,773333;64,1;5;3,158889;null;
2004-05-31;100,9;null;null;173,7;54,8;953,067742;28,212903;23,169032;19,812903;72,403226;5;2,956989;null;
2004-06-30;120;null;null;171,5;25;955,621111;27,573333;22,209333;18,733333;71,083333;5;3,744444;null;
2004-07-31;115,1;null;null;147,6;23,5;954,653763;26,403226;21,286452;17,754839;71,379032;7;3,498925;null;
2004-08-31;133,7;null;null;189,8;30,5;955,72043;27,674194;21,847097;17,651613;69,790323;7;3,569892;null;
2004-09-30;191,3;null;null;219,9;14,3;953,936667;29,69;23,328;18,306667;61,825;5;4,233333;null;
2004-10-31;230,4;null;null;259,1;5,4;951,216129;32,209677;25,803871;20,106452;53,185484;5;3,110753;null;
2004-11-30;220,4;null;null;222,7;120,8;950,287778;32,346667;26,207333;20,596667;59,35;5;3,188889;null;
2004-12-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
2005-01-31;202,9;null;null;232,1;50,4;949,148387;33,012903;27,12129;21,912903;50,564516;5;2,215054;null;
2005-02-28;143,2;null;null;178,6;111,2;949,589286;31,660714;26,13;21,742857;57,883929;5;2,642857;null;
2005-03-31;150,6;null;null;221;74,9;950,810753;31,409677;26,124516;21,880645;60,58871;5;2,215054;null;
2005-04-30;101,2;null;null;175;87,3;951,79;29,456667;24,310667;21,033333;68,616667;5;2,811111;null;
2005-05-31;72,2;null;null;139,5;114,9;952,948387;27,064516;22,742581;20,032258;77,991935;5;2,806452;null;
2005-06-30;55,8;null;null;136,2;132;954,456667;25,656667;21,366;18,783333;82,133333;5;3,377778;null;
2005-07-31;76;null;null;129,3;70,6;956,443011;25,122581;20,52;17,583871;78,927419;8,5;3,274194;null;
2005-08-31;114,9;null;null;202,4;28;955,467742;27,290323;21,672258;17,848387;70,983871;5;3,55914;null;
2005-09-30;170,6;null;null;228,6;2,6;953,704444;30,433333;24,021333;18,926667;57,725;7;3,366667;null;
2005-10-31;218;null;null;281;3,1;951,595699;32,758065;25,833548;19,825806;47,491935;7;3,537634;null;
2005-11-30;194;null;null;205,1;111,2;949,594444;32,286667;25,969655;20,41;52,191667;7;2,438468;null;
2005-12-31;147,9;null;null;209,4;44,5;949,315054;31,022581;25,28129;20,532258;60,798387;5;2,483871;null;
2006-01-31;213,3;null;null;270,7;2,4;949,996774;33,016129;26,483871;20,503226;49,008065;7;3,709677;null;
2006-02-28;182,5;null;null;233,3;47,8;949,139286;33,953571;27,495;22,207143;51,875;5;2,083333;null;
2006-03-31;137,3;null;null;187,3;53,2;949,86129;31,464516;25,985806;22,067742;65,919355;6;2,064516;null;
2006-04-30;77,4;null;null;175,3;135,5;950,101111;28,913333;24,309333;21,313333;76,833333;5;2,588889;null;
2006-05-31;77,9;86,682102;86,682102;147,1;106,5;953,021505;26,587097;22,643871;19,758065;77,096774;5;3,290323;null;
2006-06-30;52,4;62,911694;62,911694;101,7;110,6;954,606667;24,453333;20,661333;18,21;82,458333;7;4,122222;null;
2006-07-31;58,7;60,017884;60,017884;131,3;74,6;955,493548;24,332258;20,023226;17,206452;79,540323;5;3,473118;null;
2006-08-31;114,2;75,073547;75,073547;206,9;46,8;954,446237;27,087097;21,474194;17,464516;70,072581;7;3,849462;null;
2006-09-30;123,5;86,911659;86,911659;195,3;54,3;953,541111;28,83;22,677333;18,2;65,433333;7;3,377778;null;
2006-10-31;137,1;111,698683;94,114794;174,9;55;951,013978;30,029032;24,151333;19,93871;64,919355;7;3,010753;null;
2006-11-30;132,5;118,265029;43,6;201,6;43,6;949,712222;30,756667;24,876667;20,32;63,716667;7;2,866667;null;
2006-12-31;195,9;145,755275;33,3;246,9;33,3;950,384946;32,870968;26,383871;20,954839;53,677419;5;2,935484;null;
2007-01-31;218,1;164,675615;3,3;270,6;3,3;949,925;34,432258;27,650968;21,751613;48,016129;5;3,075269;null;
